,objectid,id,datetime,cloruro,SHAPE
583,2540,chapo_cap1,2021-10-29 12:17:06,68.33,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
584,2547,chapo_cap1,2021-10-29 12:18:06,67.24,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
585,2554,chapo_cap1,2021-10-29 12:19:06,66.44,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
586,2564,chapo_cap1,2021-10-29 12:20:06,69.05,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
587,2575,chapo_cap1,2021-10-29 12:21:06,73.85,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
588,2583,chapo_cap1,2021-10-29 12:22:06,75.13,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
589,2593,chapo_cap1,2021-10-29 12:23:06,75.99,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
590,2602,chapo_cap1,2021-10-29 12:24:06,76.61,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
591,2609,chapo_cap1,2021-10-29 12:25:06,76.89,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
592,2617,chapo_cap1,2021-10-29 12:26:06,77.19,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
593,2621,chapo_cap1,2021-10-29 12:27:06,76.2,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
594,2633,chapo_cap1,2021-10-29 12:28:06,75.66,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
595,2643,chapo_cap1,2021-10-29 12:29:06,75.04,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
596,2653,chapo_cap1,2021-10-29 12:30:06,74.24,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
597,2659,chapo_cap1,2021-10-29 12:31:06,73.13,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
598,2670,chapo_cap1,2021-10-29 12:32:06,72.83,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
599,2679,chapo_cap1,2021-10-29 12:33:06,72.51,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
600,2694,chapo_cap1,2021-10-29 12:34:06,70.86,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
601,2705,chapo_cap1,2021-10-29 12:35:06,72.19,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
602,2715,chapo_cap1,2021-10-29 12:36:06,71.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
603,2726,chapo_cap1,2021-10-29 12:37:06,70.84,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
604,2739,chapo_cap1,2021-10-29 12:38:06,69.84,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
605,2746,chapo_cap1,2021-10-29 12:39:06,69.1,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
606,2754,chapo_cap1,2021-10-29 12:40:06,67.84,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
607,2760,chapo_cap1,2021-10-29 12:41:06,66.64,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
608,2766,chapo_cap1,2021-10-29 12:42:06,65.83,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
609,2773,chapo_cap1,2021-10-29 12:43:06,65.41,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
610,2780,chapo_cap1,2021-10-29 12:44:06,64.97,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
611,2785,chapo_cap1,2021-10-29 12:45:06,64.67,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
612,2792,chapo_cap1,2021-10-29 12:46:06,64.6,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
613,2795,chapo_cap1,2021-10-29 12:47:06,64.54,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
614,2800,chapo_cap1,2021-10-29 12:48:06,64.53,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
615,2808,chapo_cap1,2021-10-29 12:49:06,69.1,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
616,2815,chapo_cap1,2021-10-29 12:50:06,73.68,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
617,2825,chapo_cap1,2021-10-29 12:51:06,75.91,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
618,2832,chapo_cap1,2021-10-29 12:52:06,77.36,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
619,2838,chapo_cap1,2021-10-29 12:53:06,77.93,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
620,2848,chapo_cap1,2021-10-29 12:54:06,78.24,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
621,2857,chapo_cap1,2021-10-29 12:55:06,78.27,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
622,2866,chapo_cap1,2021-10-29 12:56:06,78.13,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
623,2879,chapo_cap1,2021-10-29 12:57:06,77.94,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
624,2888,chapo_cap1,2021-10-29 12:58:06,77.74,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
625,2898,chapo_cap1,2021-10-29 12:59:06,77.72,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
626,2905,chapo_cap1,2021-10-29 13:00:06,77.15,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
627,2910,chapo_cap1,2021-10-29 13:01:06,76.61,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
628,2919,chapo_cap1,2021-10-29 13:02:06,76.71,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
629,2924,chapo_cap1,2021-10-29 13:03:06,75.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
630,2935,chapo_cap1,2021-10-29 13:04:06,72.49,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
631,2944,chapo_cap1,2021-10-29 13:05:07,71.92,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
632,2959,chapo_cap1,2021-10-29 13:06:06,73.23,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
633,2973,chapo_cap1,2021-10-29 13:07:06,72.47,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
634,2985,chapo_cap1,2021-10-29 13:08:06,72.06,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
635,2993,chapo_cap1,2021-10-29 13:09:06,71.96,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
636,3003,chapo_cap1,2021-10-29 13:00:00,71.58,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
637,3013,chapo_cap1,2021-10-29 13:00:00,71.34,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
638,3021,chapo_cap1,2021-10-29 13:12:06,71.46,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
639,3029,chapo_cap1,2021-10-29 13:13:06,70.97,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
640,3035,chapo_cap1,2021-10-29 13:14:06,70.96,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
641,3042,chapo_cap1,2021-10-29 13:15:06,70.45,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
642,3049,chapo_cap1,2021-10-29 13:16:06,70.41,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
643,3057,chapo_cap1,2021-10-29 13:17:06,70.19,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
644,3065,chapo_cap1,2021-10-29 13:18:06,70.21,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
645,3074,chapo_cap1,2021-10-29 13:19:06,75.45,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
646,3083,chapo_cap1,2021-10-29 13:20:06,77.15,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
647,3093,chapo_cap1,2021-10-29 13:21:06,78.51,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
648,3102,chapo_cap1,2021-10-29 13:22:06,79.47,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
649,3110,chapo_cap1,2021-10-29 13:23:06,80.48,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
650,3121,chapo_cap1,2021-10-29 13:24:06,81.4,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
651,3127,chapo_cap1,2021-10-29 13:25:06,82.24,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
652,3139,chapo_cap1,2021-10-29 13:26:06,82.14,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
653,3148,chapo_cap1,2021-10-29 13:27:06,82.1,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
654,3161,chapo_cap1,2021-10-29 13:28:06,81.89,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
655,3165,chapo_cap1,2021-10-29 13:29:06,81.59,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
656,3179,chapo_cap1,2021-10-29 13:30:06,80.84,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
657,3185,chapo_cap1,2021-10-29 13:31:06,80.67,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
658,3196,chapo_cap1,2021-10-29 13:32:06,79.76,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
659,3202,chapo_cap1,2021-10-29 13:33:06,79.38,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
660,3216,chapo_cap1,2021-10-29 13:34:06,79.12,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
661,3221,chapo_cap1,2021-10-29 13:35:06,81.09,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
662,3228,chapo_cap1,2021-10-29 13:36:06,81.33,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
663,3239,chapo_cap1,2021-10-29 13:37:06,81.22,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
664,3250,chapo_cap1,2021-10-29 13:38:06,81.28,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
665,3262,chapo_cap1,2021-10-29 13:39:06,81.33,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
666,3274,chapo_cap1,2021-10-29 13:40:06,81.09,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
667,3282,chapo_cap1,2021-10-29 13:41:06,80.31,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
668,3290,chapo_cap1,2021-10-29 13:42:06,79.82,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
669,3297,chapo_cap1,2021-10-29 13:43:06,79.46,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
670,3307,chapo_cap1,2021-10-29 13:44:06,79.14,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
671,3313,chapo_cap1,2021-10-29 13:45:06,78.67,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
672,3318,chapo_cap1,2021-10-29 13:46:06,78.63,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
673,3326,chapo_cap1,2021-10-29 13:47:06,78.56,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
674,3330,chapo_cap1,2021-10-29 13:48:06,78.5,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
675,3340,chapo_cap1,2021-10-29 13:49:06,78.53,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
676,3352,chapo_cap1,2021-10-29 13:50:06,79.99,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
677,3362,chapo_cap1,2021-10-29 13:51:06,82.41,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
678,3372,chapo_cap1,2021-10-29 13:52:06,84.56,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
679,3384,chapo_cap1,2021-10-29 13:53:06,84.93,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
680,3393,chapo_cap1,2021-10-29 13:54:06,85.12,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
681,3399,chapo_cap1,2021-10-29 13:55:06,84.89,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
682,3409,chapo_cap1,2021-10-29 13:56:06,84.63,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
683,3413,chapo_cap1,2021-10-29 13:57:06,84.37,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
684,3419,chapo_cap1,2021-10-29 13:58:06,83.77,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
685,3427,chapo_cap1,2021-10-29 13:59:06,83.51,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
686,3441,chapo_cap1,2021-10-29 14:00:06,82.77,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
687,3455,chapo_cap1,2021-10-29 14:01:06,82.02,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
688,3467,chapo_cap1,2021-10-29 14:02:06,81.61,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
689,3473,chapo_cap1,2021-10-29 14:03:06,81.47,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
690,3480,chapo_cap1,2021-10-29 14:04:06,15.17,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
691,3489,chapo_cap1,2021-10-29 14:05:06,80.22,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
692,3499,chapo_cap1,2021-10-29 14:06:06,80.64,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
693,3509,chapo_cap1,2021-10-29 14:07:06,80.63,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
694,3516,chapo_cap1,2021-10-29 14:08:06,80.38,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
695,3523,chapo_cap1,2021-10-29 14:09:06,79.96,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
696,3533,chapo_cap1,2021-10-29 14:00:00,79.67,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
697,3544,chapo_cap1,2021-10-29 14:00:00,78.25,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
698,3551,chapo_cap1,2021-10-29 14:12:06,77.52,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
699,3555,chapo_cap1,2021-10-29 14:13:06,77.06,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
700,3563,chapo_cap1,2021-10-29 14:14:06,76.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
701,3571,chapo_cap1,2021-10-29 14:15:06,76.27,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
702,3581,chapo_cap1,2021-10-29 14:16:06,75.94,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
703,3587,chapo_cap1,2021-10-29 14:17:06,75.47,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
704,3596,chapo_cap1,2021-10-29 14:18:06,74.91,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
705,3605,chapo_cap1,2021-10-29 14:19:06,80.29,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
706,3613,chapo_cap1,2021-10-29 14:20:06,84.06,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
707,3625,chapo_cap1,2021-10-29 14:21:06,85.62,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
708,3631,chapo_cap1,2021-10-29 14:22:06,86.84,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
709,3639,chapo_cap1,2021-10-29 14:23:06,87.69,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
710,3647,chapo_cap1,2021-10-29 14:24:06,88.99,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
711,3655,chapo_cap1,2021-10-29 14:25:06,88.74,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
712,3659,chapo_cap1,2021-10-29 14:26:06,88.07,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
713,3669,chapo_cap1,2021-10-29 14:27:06,87.82,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
714,3673,chapo_cap1,2021-10-29 14:28:06,87.47,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
715,3679,chapo_cap1,2021-10-29 14:29:06,87.35,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
716,3687,chapo_cap1,2021-10-29 14:30:06,87.29,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
717,3696,chapo_cap1,2021-10-29 14:31:06,86.93,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
718,3702,chapo_cap1,2021-10-29 14:32:06,86.86,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
719,3711,chapo_cap1,2021-10-29 14:33:06,86.75,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
720,3719,chapo_cap1,2021-10-29 14:34:06,81.61,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
721,3725,chapo_cap1,2021-10-29 14:35:06,83.0,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
722,3735,chapo_cap1,2021-10-29 14:36:06,84.39,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
723,3746,chapo_cap1,2021-10-29 14:37:06,85.24,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
724,3755,chapo_cap1,2021-10-29 14:38:06,85.33,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
725,3762,chapo_cap1,2021-10-29 14:39:06,84.83,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
726,3769,chapo_cap1,2021-10-29 14:40:06,84.75,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
727,3779,chapo_cap1,2021-10-29 14:41:06,84.2,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
728,3789,chapo_cap1,2021-10-29 14:42:06,83.72,"{'x': 650765, 'y': 5715261, 'spatialReference': {'wkid': 32718, 'latestWkid': 32718}}"
